exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_atr,block_session,block_dow,block_warmup,block_body,block_prev_bullish,strategy,block_atr_cohort_n,block_session_cohort_n,block_dow_cohort_n,block_warmup_cohort_n,block_body_cohort_n,block_prev_bullish_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop_or_be,2.0522816458251327,1,41.045632916524944,58.5,4.5,1.140194380609937,0.08770726004691823,0.03999999999997828,0.03999999999997828,2022-05-17T08:00:00+00:00,1,1,0,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.1520742234788486,1,43.04148446956813,69.5,12.0,1.2917770073499948,0.22304063436258903,0.040000000000008216,0.040000000000008216,2022-05-17T08:15:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.3268856577087718,1,46.53771315415285,17.0,50.5,0.2922361044031316,0.8681131336681261,0.040000000000019416,0.040000000000019416,2022-05-17T08:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.3570529880016693,1,47.14105976004672,108.5,2.5,1.8412823224980883,0.04242585996539374,0.039999999999988683,0.039999999999988683,2022-05-17T09:45:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-66.18302245459927,4,52.94641796367884,6.0,116.0,0.09065769101306895,1.7527153595859997,-1.0000000000000107,-1.0000000000000107,2022-05-17T10:00:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.079548707395588,3,81.59097414789699,14.099999999998545,14.400000000001455,0.1382505861439035,0.14119208797678134,0.040000000000007245,0.040000000000007245,2022-05-17T20:15:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.6295555853430415,1,52.59111170687103,34.0,4.5,0.5171976616810386,0.06845263169307865,0.039999999999992236,0.039999999999992236,2022-05-19T02:45:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.705004615985672,1,54.10009231972813,34.0,16.0,0.5027717852910438,0.23659848719578533,0.03999999999998914,0.03999999999998914,2022-05-19T03:15:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,6.818484361258015,1,136.36968722517116,31.0,121.5,0.1818585970579421,0.7127683723399989,0.03999999999999681,0.03999999999999681,2022-05-19T15:30:00+00:00,0,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,6.824587693379726,1,136.4917538675874,93.5,82.5,0.5480184544523075,0.4835456951049772,0.04000000000000209,0.04000000000000209,2022-05-19T18:45:00+00:00,0,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.130009048330976,3,62.6001809666398,52.5,36.5,0.6709245780356797,0.4664523256819488,0.03999999999998704,0.03999999999998704,2022-05-20T00:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.9604500738787465,1,59.209001477565586,31.5,7.0,0.4256109606838807,0.09458021348530682,0.040000000000006315,0.040000000000006315,2022-05-20T01:15:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-71.65795622450605,2,57.326364979605074,2.5,91.0,0.034887961249793834,1.2699217894924957,-0.999999999999996,-0.999999999999996,2022-05-20T01:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.4961498259508517,1,49.92299651902295,21.0,22.0,0.3365182615510355,0.3525429406725134,0.03999999999999526,0.03999999999999526,2022-05-20T07:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.5537803605984664,2,51.07560721195475,20.0,48.0,0.3132610824106863,0.7518265977856472,0.040000000000011415,0.040000000000011415,2022-05-20T08:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.5994052566929895,1,51.98810513384689,19.0,34.5,0.292374572238526,0.5308906706436393,0.04000000000000993,0.04000000000000993,2022-05-20T09:00:00+00:00,1,1,0,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,7.162145900507312,1,143.24291801012785,112.59999999999854,72.0,0.6288618051862768,0.4021141205454042,0.040000000000005136,0.040000000000005136,2022-05-20T19:30:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,7.350132636824128,1,147.00265273647972,42.5,52.5,0.23128834321751437,0.28570912985692953,0.04000000000000077,0.04000000000000077,2022-05-20T19:45:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,6.006326372902549,4,120.12652745805954,28.0,59.0,0.18647005348440326,0.39291904127070687,0.039999999999997156,0.039999999999997156,2022-05-22T22:00:00+00:00,0,1,1,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.753598711085942,1,95.07197422174683,23.5,18.0,0.19774492066558638,0.15146419455236404,0.039999999999988226,0.039999999999988226,2022-05-22T23:00:00+00:00,0,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.510089737352246,4,90.20179474704256,41.5,35.5,0.3680636299211611,0.31484961113737875,0.04000000000000105,0.04000000000000105,2022-05-22T23:15:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.683356490233564,1,73.6671298046872,16.5,11.5,0.1791843938401972,0.12488609267650107,0.039999999999991355,0.039999999999991355,2022-05-23T00:15:00+00:00,1,1,1,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-86.8944656871463,6,69.51557254971564,8.0,122.0,0.09206570219101474,1.4040019584129748,-1.00000000000002,-1.00000000000002,2022-05-23T00:30:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.0562458744461765,1,41.12491748890688,37.0,16.5,0.71975828299192,0.32097328836126165,0.040000000000016196,0.040000000000016196,2022-05-23T05:45:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.243178408632957,1,44.86356817265032,36.5,10.5,0.6508621848273065,0.1872343271421019,0.04000000000000786,0.04000000000000786,2022-05-23T06:15:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.249537158044404,1,84.99074316092177,25.5,48.0,0.24002613980412632,0.45181391021953193,0.03999999999998415,0.03999999999998415,2022-05-23T14:15:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.197306507314352,1,83.94613014629252,36.5,92.0,0.3478421214785399,0.8767527445486485,0.03999999999999739,0.03999999999999739,2022-05-23T14:30:00+00:00,1,0,1,0,1,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.820294634144375,1,96.40589268288637,20.0,46.0,0.165964958725394,0.3817194050684062,0.040000000000000466,0.040000000000000466,2022-05-23T15:00:00+00:00,0,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.682086031039944,1,93.6417206208058,67.39999999999782,11.0,0.5758117177101296,0.09397520615447523,0.039999999999997045,0.039999999999997045,2022-05-23T15:15:00+00:00,0,0,1,0,1,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.612805482764088,1,92.2561096552778,17.600000000002183,49.0,0.1526186184591218,0.42490410821000235,0.04000000000000172,0.04000000000000172,2022-05-23T15:30:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.466806119049579,1,49.336122380992244,14.0,12.0,0.22701419283642427,0.19458359385979224,0.03999999999999947,0.03999999999999947,2022-05-24T11:00:00+00:00,1,1,0,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,5.525233521046175,1,110.50467042094861,36.60000000000218,87.5,0.2649661764381958,0.6334573890257036,0.03999999999999091,0.03999999999999091,2022-05-24T18:00:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,6.0084868604863,1,120.16973720969759,68.60000000000218,93.39999999999782,0.4566873596822094,0.6217871631824491,0.04000000000000946,0.04000000000000946,2022-05-24T19:30:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,4.792384659904201,1,95.84769319808775,15.0,12.5,0.12519863128265052,0.1043321927355421,0.03999999999999844,0.03999999999999844,2022-05-24T22:00:00+00:00,0,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-91.49020148733689,4,73.19216118986937,0.5,114.5,0.0054650661149675765,1.251500140327575,-1.000000000000002,-1.000000000000002,2022-05-24T23:00:00+00:00,1,1,0,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,1.8361926628640504,1,36.72385325731678,27.0,2.5,0.5881735734170668,0.05446051605713581,0.03999999999996103,0.03999999999996103,2022-05-25T03:30:00+00:00,1,1,1,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-45.083924156042485,7,36.067139324833434,1.0,60.0,0.022180855343001193,1.3308513205800714,-1.0000000000000155,-1.0000000000000155,2022-05-25T03:45:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.6243327910342487,1,72.48665582065244,84.60000000000218,26.0,0.9336890939962329,0.2869493669491895,0.04000000000001795,0.04000000000001795,2022-05-25T14:00:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.797575264576153,1,75.95150529150243,73.0,17.600000000002183,0.768911686158956,0.18538144762190828,0.04000000000001087,0.04000000000001087,2022-05-25T14:15:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-96.60398328579686,2,77.28318662863876,2.0,116.39999999999782,0.020703080059163728,1.2049192594433065,-0.9999999999999836,-0.9999999999999836,2022-05-25T14:30:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,5.088043361967721,1,101.76086723934749,137.60000000000218,15.399999999997817,1.0817517871687077,0.12106815059880431,0.04000000000000272,0.04000000000000272,2022-05-25T18:45:00+00:00,0,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-133.02371277198472,3,106.41897021758862,5.0,183.0,0.03758728346855297,1.3756945749490388,-0.9999999999999921,-0.9999999999999921,2022-05-25T19:00:00+00:00,0,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-78.19466368345093,4,62.55573094676074,7.0,100.5,0.08952017529402682,1.2852539452928136,-1.0,-1.0,2022-05-26T00:30:00+00:00,1,1,1,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,1.9828008244585362,1,39.65601648915155,78.0,2.0,1.5735317241728097,0.0403469672864823,0.040000000000019346,0.040000000000019346,2022-05-26T07:15:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.1661825676892477,1,43.32365135377413,16.5,28.0,0.30468346013153125,0.5170385990110833,0.04000000000000999,0.04000000000000999,2022-05-26T07:30:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-54.288240174744715,1,43.43059213979466,2.5,57.5,0.04605048887112539,1.059161244035884,-1.0000000000000255,-1.0000000000000255,2022-05-26T07:45:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.302305839035398,1,46.04611678068661,63.0,11.5,1.094554840314777,0.19979969307333229,0.04000000000001855,0.04000000000001855,2022-05-26T11:00:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-60.79104179623391,3,48.63283343698782,5.5,72.0,0.09047385663228845,1.1843850322772305,-0.9999999999999858,-0.9999999999999858,2022-05-26T11:15:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.4140064597086166,1,68.28012919417569,57.39999999999782,38.0,0.6725236249833464,0.44522469946634385,0.03999999999999804,0.03999999999999804,2022-05-26T13:30:00+00:00,1,0,1,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.5372785997351457,1,70.74557199470497,42.60000000000218,10.399999999997817,0.4817262627059189,0.11760453361831569,0.039999999999998835,0.039999999999998835,2022-05-26T13:45:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.4566169088502647,1,69.13233817700451,53.60000000000218,0.0,0.6202596517162922,0.0,0.04000000000000045,0.04000000000000045,2022-05-26T14:00:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.386015371681424,1,67.72030743364066,33.0,21.600000000002183,0.3898387500067014,0.25516718182259396,0.039999999999992805,0.039999999999992805,2022-05-26T14:15:00+00:00,1,0,1,0,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,3.2036178600174026,1,64.07235720033123,15.0,35.0,0.18728825540911995,0.4370059292879465,0.040000000000010506,0.040000000000010506,2022-05-26T15:00:00+00:00,1,0,1,0,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.9499654005776392,1,58.9993080115788,56.99999999999636,7.0,0.7728904208681219,0.09491636747503857,0.03999999999998236,0.03999999999998236,2022-05-26T16:45:00+00:00,1,0,1,0,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-74.31739546770405,6,59.45391637416221,5.0,83.60000000000218,0.06727899933162923,1.1249048688248702,-1.0000000000000173,-1.0000000000000173,2022-05-26T17:00:00+00:00,1,1,1,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,1.3247784074119409,1,26.49556814822183,4.5,13.0,0.13587177975806505,0.3925184748566323,0.04000000000002564,0.04000000000002564,2022-05-27T04:30:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,1.3932956914832175,1,27.865913829647297,29.0,25.0,0.8325583773002591,0.7177227390519474,0.04000000000002448,0.04000000000002448,2022-05-27T06:45:00+00:00,1,1,0,1,0,1,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,1.7253899337811163,1,34.50779867565795,33.0,0.0,0.7650444540996684,0.0,0.0399999999999587,0.0399999999999587,2022-05-27T08:15:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-47.26304561037978,1,37.81043648830492,1.5,56.0,0.03173726916300397,1.1848580487521483,-0.9999999999999708,-0.9999999999999708,2022-05-27T09:45:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.3788631072311546,1,47.57726214464969,9.0,17.5,0.1513327937641674,0.29425821009699216,0.03999999999997764,0.03999999999997764,2022-05-27T12:45:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.2318179257636075,1,44.63635851521344,72.59999999999854,6.400000000001455,1.3011814120142304,0.11470469747786688,0.04000000000005262,0.04000000000005262,2022-05-27T18:45:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.388016296143178,1,47.760325922921304,52.400000000001455,18.0,0.877715953355393,0.30150548016024115,0.03999999999995164,0.03999999999995164,2022-05-27T19:00:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,2.4909239055850776,1,49.81847811174677,23.599999999998545,41.0,0.37897584823144354,0.6583902448089044,0.03999999999996369,0.03999999999996369,2022-05-27T19:15:00+00:00,1,1,0,1,0,0,striker,5236,5717,4618,6176,450,1554,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
