Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
17,Entry long,2022-05-27 09:45,Long,32882.4,26,854942.4,-65,-0.01,512.2,0.06,-1045.2,-0.12,8180.83,4.09
18,Exit long,2022-05-27 13:30,Exit Long,32953.2,26.6,876398.18,156.94,0.02,1941.8,0.22,-630.42,-0.07,8337.77,4.17
18,Entry long,2022-05-27 11:15,Long,32947.3,26.6,876398.18,156.94,0.02,1941.8,0.22,-630.42,-0.07,8337.77,4.17
19,Exit long,2022-05-31 12:45,Exit Long,33128.4,17.4,576359.34,74.82,0.01,1110.12,0.19,-1499.88,-0.26,8412.59,4.21
19,Entry long,2022-05-31 11:45,Long,33124.1,17.4,576359.34,74.82,0.01,1110.12,0.19,-1499.88,-0.26,8412.59,4.21
20,Exit long,2022-06-07 11:15,Exit Long,32961.8,21.3,702011.79,74.55,0.01,922.29,0.13,-717.81,-0.10,8487.14,4.24
20,Entry long,2022-06-07 10:30,Long,32958.3,21.3,702011.79,74.55,0.01,922.29,0.13,-717.81,-0.10,8487.14,4.24
21,Exit long,2022-06-21 11:00,Exit Long,30443.7,31.8,967521.36,588.3,0.06,2696.64,0.28,-1564.56,-0.16,9075.44,4.54
21,Entry long,2022-06-21 09:45,Long,30425.2,31.8,967521.36,588.3,0.06,2696.64,0.28,-1564.56,-0.16,9075.44,4.54
22,Exit long,2022-06-24 13:15,Exit Long,31356.4,25.5,799516.8,71.4,0.01,459,0.06,-1517.25,-0.19,9146.84,4.57
22,Entry long,2022-06-24 11:30,Long,31353.6,25.5,799516.8,71.4,0.01,459,0.06,-1517.25,-0.19,9146.84,4.57
23,Exit long,2022-07-15 11:15,Exit Long,31241.4,17.6,549772.96,75.68,0.01,876.48,0.16,-1323.52,-0.24,9222.52,4.61
23,Entry long,2022-07-15 10:15,Long,31237.1,17.6,549772.96,75.68,0.01,876.48,0.16,-1323.52,-0.24,9222.52,4.61
24,Exit long,2022-07-19 12:00,Exit Long,31543.2,29,912012.3,2740.5,0.30,5112.7,0.56,-672.8,-0.07,11963.02,5.98
24,Entry long,2022-07-19 10:00,Long,31448.7,29,912012.3,2740.5,0.30,5112.7,0.56,-672.8,-0.07,11963.02,5.98
25,Exit long,2022-07-19 12:00,Exit Long Add,31543.2,101.5,3203106.55,-1471.75,-0.05,4090.45,0.13,-1471.75,-0.05,10491.27,5.25
25,Entry long,2022-07-19 11:30,Long Add,31557.7,101.5,3203106.55,-1471.75,-0.05,4090.45,0.13,-1471.75,-0.05,10491.27,5.25
26,Exit long,2022-07-19 14:45,Exit Long,31701.2,27.3,864334.38,1108.38,0.13,3543.54,0.41,-1302.21,-0.15,11599.65,5.80
26,Entry long,2022-07-19 12:30,Long,31660.6,27.3,864334.38,1108.38,0.13,3543.54,0.41,-1302.21,-0.15,11599.65,5.80
27,Exit long,2022-07-19 14:45,Exit Long Add,31701.2,95.6,3035978.76,-5344.04,-0.18,1223.68,0.04,-5344.04,-0.18,6255.61,3.13
27,Entry long,2022-07-19 14:00,Long Add,31757.1,95.6,3035978.76,-5344.04,-0.18,1223.68,0.04,-5344.04,-0.18,6255.61,3.13
28,Exit long,2022-07-29 10:45,Exit Long,32689.6,29.5,964275.35,67.85,0.01,657.85,0.07,-1008.9,-0.10,6323.46,3.16
28,Entry long,2022-07-29 10:15,Long,32687.3,29.5,964275.35,67.85,0.01,657.85,0.07,-1008.9,-0.10,6323.46,3.16
29,Exit long,2022-07-29 14:00,Exit Long,32734.9,27.6,903414.24,69,0.01,1126.08,0.12,-1426.92,-0.16,6392.46,3.20
29,Entry long,2022-07-29 12:45,Long,32732.4,27.6,903414.24,69,0.01,1126.08,0.12,-1426.92,-0.16,6392.46,3.20
30,Exit long,2022-08-02 13:15,Exit Long,32662.8,23.5,769643.8,-2068,-0.27,488.8,0.06,-2068,-0.27,4324.46,2.16
30,Entry long,2022-08-02 12:15,Long,32750.8,23.5,769643.8,-2068,-0.27,488.8,0.06,-2068,-0.27,4324.46,2.16
31,Exit long,2022-08-14 18:00,Exit Long,33708.3,33.9,1138246.74,4464.63,0.39,6183.36,0.54,-57.63,-0.01,8789.09,4.39
31,Entry long,2022-08-12 12:00,Long,33576.6,33.9,1138246.74,4464.63,0.39,6183.36,0.54,-57.63,-0.01,8789.09,4.39
32,Exit long,2022-08-14 18:00,Exit Long Add,33708.3,118.8,4001088.96,3457.08,0.09,9480.24,0.24,-2577.96,-0.06,12246.17,6.12
