Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
35,Entry long,2022-11-15 13:30,Long,1773.87,142.4,252599.088,-757.57,-0.30,1686.02,0.67,-757.57,-0.30,19492.57,9.75
36,Exit long,2022-11-24 13:30,Exit,1754.14,320.5,562987.095,-785.22,-0.14,605.75,0.11,-785.22,-0.14,18707.35,9.35
36,Entry long,2022-11-24 08:45,Long,1756.59,320.5,562987.095,-785.22,-0.14,605.75,0.11,-785.22,-0.14,18707.35,9.35
37,Exit long,2022-11-29 13:45,Exit,1749.25,181.6,318419.256,-755.46,-0.24,849.89,0.27,-755.46,-0.24,17951.89,8.98
37,Entry long,2022-11-29 10:15,Long,1753.41,181.6,318419.256,-755.46,-0.24,849.89,0.27,-755.46,-0.24,17951.89,8.98
38,Exit long,2022-11-29 15:45,Exit,1748.54,211.2,370047.744,-756.1,-0.20,61.25,0.02,-756.1,-0.20,17195.79,8.60
38,Entry long,2022-11-29 14:15,Long,1752.12,211.2,370047.744,-756.1,-0.20,61.25,0.02,-756.1,-0.20,17195.79,8.60
39,Exit long,2022-12-12 09:30,Exit,1785.23,163.7,292995.171,-753.02,-0.26,2663.4,0.91,-753.02,-0.26,16442.77,8.22
39,Entry long,2022-12-08 11:45,Long,1789.83,163.7,292995.171,-753.02,-0.26,2663.4,0.91,-753.02,-0.26,16442.77,8.22
40,Exit long,2022-12-19 10:45,Exit,1789.8,215.5,386484.165,-782.26,-0.20,0,0.00,-814.59,-0.21,15660.51,7.83
40,Entry long,2022-12-19 10:30,Long,1793.43,215.5,386484.165,-782.26,-0.20,0,0.00,-814.59,-0.21,15660.51,7.83
41,Exit long,2022-12-28 03:15,Exit,1804.82,224.6,406114.982,-752.41,-0.19,5635.21,1.39,-752.41,-0.19,14908.1,7.45
41,Entry long,2022-12-27 09:45,Long,1808.17,224.6,406114.982,-752.41,-0.19,5635.21,1.39,-752.41,-0.19,14908.1,7.45
42,Exit long,2023-01-04 02:30,Exit,1855.62,286.6,518161.336,13659.36,2.64,13659.36,2.64,-315.26,-0.06,28567.46,14.28
42,Entry long,2022-12-29 08:30,Long,1807.96,286.6,518161.336,13659.36,2.64,13659.36,2.64,-315.26,-0.06,28567.46,14.28
43,Exit long,2023-01-09 12:00,Exit,1871.83,195.1,365984.188,-790.15,-0.22,507.26,0.14,-790.15,-0.22,27777.3,13.89
43,Entry long,2023-01-09 11:30,Long,1875.88,195.1,365984.188,-790.15,-0.22,507.26,0.14,-790.15,-0.22,27777.3,13.89
44,Exit long,2023-01-09 15:30,Exit,1870.14,199.4,373697.534,-791.62,-0.21,315.05,0.08,-791.62,-0.21,26985.68,13.49
44,Entry long,2023-01-09 14:45,Long,1874.11,199.4,373697.534,-791.62,-0.21,315.05,0.08,-791.62,-0.21,26985.68,13.49
45,Exit long,2023-01-10 11:30,Exit,1872.87,216.1,405511.65,-784.44,-0.19,909.78,0.22,-784.44,-0.19,26201.24,13.10
45,Entry long,2023-01-10 09:15,Long,1876.5,216.1,405511.65,-784.44,-0.19,909.78,0.22,-784.44,-0.19,26201.24,13.10
46,Exit long,2023-01-11 09:45,Exit,1870.83,202.9,380384.746,-793.34,-0.21,2404.36,0.63,-793.34,-0.21,25407.9,12.70
46,Entry long,2023-01-10 13:45,Long,1874.74,202.9,380384.746,-793.34,-0.21,2404.36,0.63,-793.34,-0.21,25407.9,12.70
47,Exit long,2023-01-25 19:30,Stale,1946.7,89.1,168141.501,5309.47,3.16,5523.31,3.28,-153.25,-0.09,30717.37,15.36
47,Entry long,2023-01-12 10:30,Long,1887.11,89.1,168141.501,5309.47,3.16,5523.31,3.28,-153.25,-0.09,30717.37,15.36
48,Exit long,2023-01-26 09:30,Exit,1935.29,172,333667.96,-798.08,-0.24,414.52,0.12,-798.08,-0.24,29919.29,14.96
48,Entry long,2023-01-26 09:15,Long,1939.93,172,333667.96,-798.08,-0.24,414.52,0.12,-798.08,-0.24,29919.29,14.96
49,Exit long,2023-01-26 21:30,Exit,1927.18,145,280228.45,-787.35,-0.28,314.65,0.11,-787.35,-0.28,29131.94,14.57
49,Entry long,2023-01-26 13:45,Long,1932.61,145,280228.45,-787.35,-0.28,314.65,0.11,-787.35,-0.28,29131.94,14.57
50,Exit long,2023-02-09 09:30,Exit,1880.09,211.7,398808.928,-793.87,-0.20,1350.65,0.34,-793.87,-0.20,28338.06,14.17
50,Entry long,2023-02-09 08:45,Long,1883.84,211.7,398808.928,-793.87,-0.20,1350.65,0.34,-793.87,-0.20,28338.06,14.17
51,Exit long,2023-03-02 08:45,Exit,1831.08,232.7,426871.861,-779.54,-0.18,0,0.00,-867.97,-0.20,27558.52,13.78
51,Entry long,2023-03-02 08:30,Long,1834.43,232.7,426871.861,-779.54,-0.18,0,0.00,-867.97,-0.20,27558.52,13.78
52,Exit long,2023-03-07 09:30,Exit,1830.01,213.2,390912.86,-754.73,-0.19,5272.44,1.35,-754.73,-0.19,26803.79,13.40
52,Entry long,2023-03-02 09:15,Long,1833.55,213.2,390912.86,-754.73,-0.19,5272.44,1.35,-754.73,-0.19,26803.79,13.40
53,Exit long,2023-03-15 02:15,Exit,1899.06,114.3,217844.37,-781.81,-0.36,497.21,0.23,-781.81,-0.36,26021.98,13.01
53,Entry long,2023-03-14 10:15,Long,1905.9,114.3,217844.37,-781.81,-0.36,497.21,0.23,-781.81,-0.36,26021.98,13.01
54,Exit long,2023-03-16 10:45,Exit,1922.3,123.2,237615.84,-788.48,-0.33,445.98,0.19,-788.48,-0.33,25233.5,12.62
54,Entry long,2023-03-16 10:15,Long,1928.7,123.2,237615.84,-788.48,-0.33,445.98,0.19,-788.48,-0.33,25233.5,12.62
55,Exit long,2023-03-29 22:15,Stale,1958.4,135.1,259394.702,5185.14,2.00,12121.17,4.67,-245.88,-0.09,30418.64,15.21
55,Entry long,2023-03-16 15:45,Long,1920.02,135.1,259394.702,5185.14,2.00,12121.17,4.67,-245.88,-0.09,30418.64,15.21
56,Exit long,2023-04-02 18:00,Exit,1964.14,163.9,322707.627,-785.08,-0.24,3051.82,0.95,-785.08,-0.24,29633.56,14.82
56,Entry long,2023-03-30 10:30,Long,1968.93,163.9,322707.627,-785.08,-0.24,3051.82,0.95,-785.08,-0.24,29633.56,14.82
57,Exit long,2023-04-03 21:45,Exit,1979.91,180.8,358759.632,-791.9,-0.22,310.98,0.09,-791.9,-0.22,28841.65,14.42
57,Entry long,2023-04-03 15:15,Long,1984.29,180.8,358759.632,-791.9,-0.22,310.98,0.09,-791.9,-0.22,28841.65,14.42
58,Exit long,2023-04-14 11:00,Exit,1997.58,205.9,412096.496,-794.77,-0.19,9734.95,2.36,-794.77,-0.19,28046.88,14.02
58,Entry long,2023-04-11 10:00,Long,2001.44,205.9,412096.496,-794.77,-0.19,9734.95,2.36,-794.77,-0.19,28046.88,14.02
59,Exit long,2023-04-20 10:45,Exit,2001.32,153.9,308791.116,-787.97,-0.26,906.47,0.29,-787.97,-0.26,27258.91,13.63
59,Entry long,2023-04-20 08:45,Long,2006.44,153.9,308791.116,-787.97,-0.26,906.47,0.29,-787.97,-0.26,27258.91,13.63
60,Exit long,2023-04-21 01:30,Exit,1997.11,125.6,251627.04,-790.02,-0.31,622.98,0.25,-790.02,-0.31,26468.89,13.23
60,Entry long,2023-04-20 11:30,Long,2003.4,125.6,251627.04,-790.02,-0.31,622.98,0.25,-790.02,-0.31,26468.89,13.23
61,Exit long,2023-05-03 18:00,Exit,2049.46,231.3,459620.856,14419.24,3.14,14419.24,3.14,-316.88,-0.07,40888.13,20.44
61,Entry long,2023-05-02 09:30,Long,1987.12,231.3,459620.856,14419.24,3.14,14419.24,3.14,-316.88,-0.07,40888.13,20.44
62,Exit long,2023-05-05 07:45,Exit,2035.04,143.4,292663.626,-838.89,-0.29,2672.98,0.91,-838.89,-0.29,40049.24,20.02
62,Entry long,2023-05-04 09:45,Long,2040.89,143.4,292663.626,-838.89,-0.29,2672.98,0.91,-838.89,-0.29,40049.24,20.02
63,Exit long,2023-05-08 13:45,Exit,2023.06,210.5,426679.29,-825.16,-0.19,500.99,0.12,-825.16,-0.19,39224.08,19.61
63,Entry long,2023-05-08 11:30,Long,2026.98,210.5,426679.29,-825.16,-0.19,500.99,0.12,-825.16,-0.19,39224.08,19.61
64,Exit long,2023-05-09 10:15,Exit,2026.76,231.8,470621.222,-818.25,-0.17,18.54,0.00,-818.25,-0.17,38405.82,19.20
64,Entry long,2023-05-09 10:00,Long,2030.29,231.8,470621.222,-818.25,-0.17,18.54,0.00,-818.25,-0.17,38405.82,19.20
65,Exit long,2023-06-02 12:00,Exit,1960.3,189.8,372888.672,-823.73,-0.22,3558.75,0.95,-823.73,-0.22,37582.09,18.79
65,Entry long,2023-06-01 08:45,Long,1964.64,189.8,372888.672,-823.73,-0.22,3558.75,0.95,-823.73,-0.22,37582.09,18.79
66,Exit long,2023-06-06 09:30,Exit,1960.3,238.6,468550.75,-823.17,-0.18,217.13,0.05,-823.17,-0.18,36758.92,18.38
66,Entry long,2023-06-06 09:15,Long,1963.75,238.6,468550.75,-823.17,-0.18,217.13,0.05,-823.17,-0.18,36758.92,18.38
67,Exit long,2023-06-07 02:30,Exit,1958.88,180.6,354595.458,-821.73,-0.23,599.59,0.17,-821.73,-0.23,35937.19,17.97
67,Entry long,2023-06-06 11:45,Long,1963.43,180.6,354595.458,-821.73,-0.23,599.59,0.17,-821.73,-0.23,35937.19,17.97
68,Exit long,2023-07-04 12:00,Exit,1925.75,387.1,746270.735,-812.91,-0.11,638.72,0.09,-812.91,-0.11,35124.28,17.56
68,Entry long,2023-07-04 09:30,Long,1927.85,387.1,746270.735,-812.91,-0.11,638.72,0.09,-812.91,-0.11,35124.28,17.56
69,Exit long,2023-07-21 16:30,Stale,1962.05,199.4,383248.794,7983.98,2.08,13040.76,3.40,-105.68,-0.03,43108.26,21.55
69,Entry long,2023-07-10 11:00,Long,1922.01,199.4,383248.794,7983.98,2.08,13040.76,3.40,-105.68,-0.03,43108.26,21.55
70,Exit long,2023-09-04 20:45,Stale,1937.43,229.8,436162.698,9058.72,2.08,12613.72,2.89,-374.57,-0.09,52166.97,26.08
70,Entry long,2023-08-22 11:45,Long,1898.01,229.8,436162.698,9058.72,2.08,12613.72,2.89,-374.57,-0.09,52166.97,26.08
71,Exit long,2023-09-20 21:00,Exit,1924.32,294.6,567803.202,-898.53,-0.16,5903.78,1.04,-898.53,-0.16,51268.45,25.63
71,Entry long,2023-09-18 10:45,Long,1927.37,294.6,567803.202,-898.53,-0.16,5903.78,1.04,-898.53,-0.16,51268.45,25.63
72,Exit long,2023-10-13 08:30,Exit,1916.89,240.9,445804.722,15974.08,3.58,15974.08,3.58,-457.71,-0.10,67242.52,33.62
72,Entry long,2023-10-09 10:30,Long,1850.58,240.9,445804.722,15974.08,3.58,15974.08,3.58,-457.71,-0.10,67242.52,33.62
73,Exit long,2023-10-16 20:30,Exit,1916.41,295.8,567796.974,-922.9,-0.16,647.8,0.11,-922.9,-0.16,66319.63,33.16
73,Entry long,2023-10-16 14:15,Long,1919.53,295.8,567796.974,-922.9,-0.16,647.8,0.11,-922.9,-0.16,66319.63,33.16
74,Exit long,2023-10-17 13:30,Exit,1920.78,172.2,331669.254,-910.94,-0.27,139.48,0.04,-910.94,-0.27,65408.69,32.70
74,Entry long,2023-10-17 11:15,Long,1926.07,172.2,331669.254,-910.94,-0.27,139.48,0.04,-910.94,-0.27,65408.69,32.70
75,Exit long,2023-10-20 11:00,Exit,1993.27,243.3,468080.004,16882.59,3.61,16882.59,3.61,-430.64,-0.09,82291.27,41.15
75,Entry long,2023-10-17 15:15,Long,1923.88,243.3,468080.004,16882.59,3.61,16882.59,3.61,-430.64,-0.09,82291.27,41.15
76,Exit long,2023-10-23 15:30,Exit,1972.09,192.7,380994.878,-973.13,-0.26,423.94,0.11,-973.13,-0.26,81318.14,40.66
76,Entry long,2023-10-23 10:45,Long,1977.14,192.7,380994.878,-973.13,-0.26,423.94,0.11,-973.13,-0.26,81318.14,40.66
77,Exit long,2023-11-06 18:15,Stale,1977.27,191.3,375948.499,2303.25,0.61,8461.2,2.25,-453.38,-0.12,83621.39,41.81
77,Entry long,2023-10-24 11:45,Long,1965.23,191.3,375948.499,2303.25,0.61,8461.2,2.25,-453.38,-0.12,83621.39,41.81
78,Exit long,2023-11-21 09:45,Exit,2006.32,442.5,869786.85,18009.75,2.07,18009.75,2.07,-75.22,-0.01,101631.14,50.82
78,Entry long,2023-11-16 08:30,Long,1965.62,442.5,869786.85,18009.75,2.07,18009.75,2.07,-75.22,-0.01,101631.14,50.82
79,Exit long,2023-11-21 20:15,Exit,1996.26,268.1,536250.939,-1053.63,-0.20,126.01,0.02,-1053.63,-0.20,100577.51,50.29
79,Entry long,2023-11-21 14:30,Long,2000.19,268.1,536250.939,-1053.63,-0.20,126.01,0.02,-1053.63,-0.20,100577.51,50.29
80,Exit long,2023-11-23 10:30,Exit,1991.81,519.5,1035794.685,-1049.39,-0.10,555.87,0.05,-1049.39,-0.10,99528.12,49.76
80,Entry long,2023-11-23 09:45,Long,1993.83,519.5,1035794.685,-1049.39,-0.10,555.87,0.05,-1049.39,-0.10,99528.12,49.76
81,Exit long,2023-11-28 09:15,Exit,2026.65,558.4,1112656.672,19024.69,1.71,19024.69,1.71,-636.58,-0.06,118552.81,59.28
81,Entry long,2023-11-23 13:30,Long,1992.58,558.4,1112656.672,19024.69,1.71,19024.69,1.71,-636.58,-0.06,118552.81,59.28
82,Exit long,2023-11-30 08:30,Exit,2038.14,383.8,783343.476,-1105.34,-0.14,1159.08,0.15,-1105.34,-0.14,117447.46,58.72
82,Entry long,2023-11-30 08:15,Long,2041.02,383.8,783343.476,-1105.34,-0.14,1159.08,0.15,-1105.34,-0.14,117447.46,58.72
83,Exit long,2023-11-30 13:45,Exit,2034.55,220.2,449100.102,-1092.19,-0.24,398.56,0.09,-1092.19,-0.24,116355.27,58.18
83,Entry long,2023-11-30 11:30,Long,2039.51,220.2,449100.102,-1092.19,-0.24,398.56,0.09,-1092.19,-0.24,116355.27,58.18
84,Exit long,2023-12-14 13:00,Exit,2032.23,217,442083.25,-1089.34,-0.25,2304.54,0.52,-1089.34,-0.25,115265.93,57.63
84,Entry long,2023-12-14 09:00,Long,2037.25,217,442083.25,-1089.34,-0.25,2304.54,0.52,-1089.34,-0.25,115265.93,57.63
85,Exit long,2023-12-14 19:15,Exit,2031.85,250.4,509879.504,-1104.26,-0.22,588.44,0.12,-1104.26,-0.22,114161.67,57.08
85,Entry long,2023-12-14 15:45,Long,2036.26,250.4,509879.504,-1104.26,-0.22,588.44,0.12,-1104.26,-0.22,114161.67,57.08
86,Exit long,2024-01-02 18:15,Stale,2058.85,295.9,598759.568,10454.15,1.75,19206.87,3.21,-677.61,-0.11,124615.81,62.31
86,Entry long,2023-12-18 10:45,Long,2023.52,295.9,598759.568,10454.15,1.75,19206.87,3.21,-677.61,-0.11,124615.81,62.31
87,Exit long,2024-01-15 20:00,Exit,2050.68,435.6,894413.124,-1136.92,-0.13,1341.65,0.15,-1136.92,-0.13,123478.9,61.74
87,Entry long,2024-01-15 11:00,Long,2053.29,435.6,894413.124,-1136.92,-0.13,1341.65,0.15,-1136.92,-0.13,123478.9,61.74
88,Exit long,2024-01-24 10:00,Exit,2022.25,282.3,572024.49,-1143.31,-0.20,2921.81,0.51,-1143.31,-0.20,122335.59,61.17
88,Entry long,2024-01-23 11:15,Long,2026.3,282.3,572024.49,-1143.31,-0.20,2921.81,0.51,-1143.31,-0.20,122335.59,61.17
89,Exit long,2024-02-05 01:30,Exit,2027.55,331.6,673463.02,-1127.44,-0.17,11430.25,1.70,-1127.44,-0.17,121208.14,60.60
89,Entry long,2024-01-29 15:15,Long,2030.95,331.6,673463.02,-1127.44,-0.17,11430.25,1.70,-1127.44,-0.17,121208.14,60.60
90,Exit long,2024-02-20 14:45,Exit,2025.16,380,770685.6,-1124.8,-0.15,710.6,0.09,-1124.8,-0.15,120083.34,60.04
90,Entry long,2024-02-20 10:00,Long,2028.12,380,770685.6,-1124.8,-0.15,710.6,0.09,-1124.8,-0.15,120083.34,60.04
91,Exit long,2024-02-23 01:00,Exit,2022.11,441.3,893469.219,-1112.08,-0.12,1200.34,0.13,-1112.08,-0.12,118971.27,59.49
91,Entry long,2024-02-22 16:00,Long,2024.63,441.3,893469.219,-1112.08,-0.12,1200.34,0.13,-1112.08,-0.12,118971.27,59.49
92,Exit long,2024-02-28 03:45,Exit,2027.06,370.4,751941.632,-1118.61,-0.15,3470.65,0.46,-1118.61,-0.15,117852.66,58.93
92,Entry long,2024-02-26 13:15,Long,2030.08,370.4,751941.632,-1118.61,-0.15,3470.65,0.46,-1118.61,-0.15,117852.66,58.93
93,Exit long,2024-03-01 03:30,Exit,2040.4,318.2,650432.62,-1177.34,-0.18,2096.94,0.32,-1177.34,-0.18,116675.32,58.34
93,Entry long,2024-02-29 08:45,Long,2044.1,318.2,650432.62,-1177.34,-0.18,2096.94,0.32,-1177.34,-0.18,116675.32,58.34
94,Exit long,2024-03-18 16:45,Stale,2159.54,132.6,282065.394,4289.61,1.52,9006.19,3.19,-468.08,-0.17,120964.93,60.48
94,Entry long,2024-03-05 11:15,Long,2127.19,132.6,282065.394,4289.61,1.52,9006.19,3.19,-468.08,-0.17,120964.93,60.48
95,Exit long,2024-03-21 09:15,Exit,2202.86,227.6,502474.796,-1103.86,-0.22,88.76,0.02,-1160.76,-0.23,119861.07,59.93
95,Entry long,2024-03-21 09:00,Long,2207.71,227.6,502474.796,-1103.86,-0.22,88.76,0.02,-1160.76,-0.23,119861.07,59.93
96,Exit long,2024-04-07 22:30,Exit,2333.37,229.4,514931.886,20343.19,3.95,20343.19,3.95,-383.1,-0.07,140204.27,70.10
96,Entry long,2024-04-01 16:00,Long,2244.69,229.4,514931.886,20343.19,3.95,20343.19,3.95,-383.1,-0.07,140204.27,70.10
97,Exit long,2024-04-10 09:00,Exit,2324.98,161.8,377396.882,-1215.12,-0.32,5315.13,1.41,-1215.12,-0.32,138989.14,69.49
97,Entry long,2024-04-08 13:30,Long,2332.49,161.8,377396.882,-1215.12,-0.32,5315.13,1.41,-1215.12,-0.32,138989.14,69.49
98,Exit long,2024-04-11 10:30,Exit,2333.43,181.5,424722.705,-1205.16,-0.28,1341.29,0.32,-1205.16,-0.28,137783.98,68.89
98,Entry long,2024-04-11 08:45,Long,2340.07,181.5,424722.705,-1205.16,-0.28,1341.29,0.32,-1205.16,-0.28,137783.98,68.89
99,Exit long,2024-04-15 10:00,Exit,2331.61,156.8,366769.312,-1172.86,-0.32,14485.18,3.95,-1172.86,-0.32,136611.12,68.31
99,Entry long,2024-04-11 11:00,Long,2339.09,156.8,366769.312,-1172.86,-0.32,14485.18,3.95,-1172.86,-0.32,136611.12,68.31
100,Exit long,2024-04-16 09:45,Exit,2371.75,167.4,398157.552,-1126.6,-0.28,1.67,0.00,-1468.1,-0.37,135484.52,67.74
100,Entry long,2024-04-16 09:30,Long,2378.48,167.4,398157.552,-1126.6,-0.28,1.67,0.00,-1468.1,-0.37,135484.52,67.74
101,Exit long,2024-04-17 12:45,Exit,2364.37,127.1,301634.991,-1123.56,-0.37,3191.48,1.06,-1123.56,-0.37,134360.95,67.18
101,Entry long,2024-04-16 10:45,Long,2373.21,127.1,301634.991,-1123.56,-0.37,3191.48,1.06,-1123.56,-0.37,134360.95,67.18
102,Exit long,2024-04-18 10:30,Exit,2374.11,143.1,340915.716,-1180.57,-0.35,343.44,0.10,-1180.57,-0.35,133180.38,66.59
102,Entry long,2024-04-18 10:15,Long,2382.36,143.1,340915.716,-1180.57,-0.35,343.44,0.10,-1180.57,-0.35,133180.38,66.59
103,Exit long,2024-04-21 23:00,Exit,2371.97,127.1,302617.474,-1140.09,-0.38,4686.18,1.55,-1140.09,-0.38,132040.3,66.02
103,Entry long,2024-04-18 11:15,Long,2380.94,127.1,302617.474,-1140.09,-0.38,4686.18,1.55,-1140.09,-0.38,132040.3,66.02
104,Exit long,2024-04-29 20:00,Exit,2332.38,175.4,410251.83,-1152.38,-0.28,1361.1,0.33,-1152.38,-0.28,130887.91,65.44
104,Entry long,2024-04-29 10:30,Long,2338.95,175.4,410251.83,-1152.38,-0.28,1361.1,0.33,-1152.38,-0.28,130887.91,65.44
105,Exit long,2024-05-07 04:00,Exit,2316.04,159.4,370305.328,-1128.55,-0.30,1093.48,0.30,-1128.55,-0.30,129759.36,64.88
105,Entry long,2024-05-06 11:15,Long,2323.12,159.4,370305.328,-1128.55,-0.30,1093.48,0.30,-1128.55,-0.30,129759.36,64.88
106,Exit long,2024-05-07 21:30,Exit,2311.6,217.8,504599.04,-1132.56,-0.22,135.04,0.03,-1132.56,-0.22,128626.81,64.31
106,Entry long,2024-05-07 13:45,Long,2316.8,217.8,504599.04,-1132.56,-0.22,135.04,0.03,-1132.56,-0.22,128626.81,64.31
107,Exit long,2024-05-19 21:00,Exit,2439.94,170.7,395619.441,20878.32,5.28,20878.32,5.28,-37.55,-0.01,149505.12,74.75
107,Entry long,2024-05-09 09:30,Long,2317.63,170.7,395619.441,20878.32,5.28,20878.32,5.28,-37.55,-0.01,149505.12,74.75
108,Exit long,2024-05-21 22:45,Exit,2417.91,223.3,541105.026,-1185.72,-0.22,732.42,0.14,-1185.72,-0.22,148319.39,74.16
108,Entry long,2024-05-21 15:15,Long,2423.22,223.3,541105.026,-1185.72,-0.22,732.42,0.14,-1185.72,-0.22,148319.39,74.16
109,Exit long,2024-05-29 02:15,Exit,2351.92,228.2,537890.22,-1182.08,-0.22,1230,0.23,-1182.08,-0.22,147137.31,73.57
109,Entry long,2024-05-28 15:00,Long,2357.1,228.2,537890.22,-1182.08,-0.22,1230,0.23,-1182.08,-0.22,147137.31,73.57
