exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_TueH10,block_EOM,block_session,block_hour,block_day,block_vol,strategy,block_TueH10_cohort_n,block_EOM_cohort_n,block_session_cohort_n,block_hour_cohort_n,block_day_cohort_n,block_vol_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop_or_be,0.006974052793424335,1,0.04649368528949672,0.030000000000001137,0.009999999999990905,0.4544006445570745,0.15146688151888132,0.10563380281689878,0.15845070422534818,2024-02-27T00:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006922786856932817,1,0.04615191237952279,0.015999999999991132,0.02600000000001046,0.24414168455554427,0.39673023740313895,0.10563380281696852,0.15845070422545277,2024-02-27T00:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0065759846676769484,1,0.043839897784499246,0.01999999999998181,0.014000000000010004,0.32127143889511217,0.22489000722694374,0.10563380281693453,0.1584507042254018,2024-02-27T03:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006498301264116435,1,0.043322008427419914,0.018000000000000682,0.009999999999990905,0.29260084650197243,0.16255602583427511,0.10563380281695746,0.1584507042254362,2024-02-27T04:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006377338039698088,1,0.042515586931239475,0.03700000000000614,0.006000000000000227,0.612865537298457,0.09938360064298031,0.10563380281710294,0.1584507042256544,2024-02-27T04:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006804158224156254,1,0.045361054827646685,0.02600000000001046,0.044999999999987494,0.4036471202997123,0.6986200159028729,0.10563380281704504,0.15845070422556756,2024-02-27T07:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0070065709491871075,1,0.04671047299461255,0.019000000000005457,0.0589999999999975,0.2864514279632307,0.8895070657802653,0.10563380281682944,0.15845070422524415,2024-02-27T07:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.06866735209169406,2,0.04835729020542257,0.007999999999981355,0.11400000000000432,0.11650369143837032,1.6601776030007092,-0.9999999999999127,-1.499999999999869,2024-02-27T07:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.06908907040266854,1,0.04865427493145307,0.0049999999999954525,0.07999999999998408,0.07237034701515833,1.157925552243356,-1.0000000000000748,-1.5000000000001124,2024-02-27T08:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.07180543511830706,1,0.05056720782979657,0.0,0.10699999999999932,0.0,1.4901378958807148,-0.9999999999999434,-1.4999999999999152,2024-02-27T08:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008030603217918042,1,0.05353735478612303,0.04200000000000159,0.057999999999992724,0.5524640675074975,0.7629265694149909,0.105633802816896,0.158450704225344,2024-02-27T08:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008397413574869006,1,0.055982757165800465,0.04200000000000159,0.03200000000001069,0.5283316915087958,0.40253843162586833,0.10563380281688803,0.15845070422533203,2024-02-27T08:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008539654965659338,1,0.056931033104443196,0.0619999999999834,0.0,0.7669274462466521,0.0,0.10563380281681309,0.15845070422521962,2024-02-27T09:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00806199476349434,6,0.05374663175658706,0.02800000000002001,0.07499999999998863,0.36687526668594245,0.9827016071936375,0.10563380281698372,0.15845070422547558,2024-02-28T01:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00816685956613128,1,0.054445730440815174,0.03200000000001069,0.022999999999996135,0.4139022671779543,0.2974922545340053,0.10563380281701787,0.15845070422552682,2024-02-28T01:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0081712353784269,1,0.0544749025228779,0.018000000000000682,0.008000000000009777,0.23269534686556015,0.10342015416259365,0.10563380281683955,0.15845070422525934,2024-02-28T02:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007366031749114654,1,0.04910687832735444,0.022999999999996135,0.01099999999999568,0.3298353234880004,0.15774732862466037,0.10563380281706615,0.15845070422559923,2024-02-28T11:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007196937082284194,1,0.04797958054865021,0.04399999999998272,0.0010000000000047748,0.6458146390322559,0.014677605432627118,0.10563380281670566,0.1584507042250585,2024-02-28T12:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007375480203307916,2,0.049169868022030265,0.025999999999982037,0.06800000000001205,0.37237966851392207,0.9739160561141802,0.10563380281694977,0.15845070422542465,2024-02-28T22:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007097823350505905,1,0.04731882233665929,0.030000000000001137,0.06399999999999295,0.4464768884793982,0.9524840287559085,0.10563380281700578,0.15845070422550867,2024-02-28T22:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0074663589636259076,1,0.04977572642420323,0.024999999999977263,0.01300000000000523,0.3536991836695773,0.18392357550842145,0.10563380281683665,0.15845070422525498,2024-02-28T22:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007893214139102156,1,0.052621427594021344,0.043000000000006366,0.0010000000000047748,0.5754631055332685,0.013382862919440257,0.1056338028168874,0.1584507042253311,2024-02-28T23:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007825150237039225,1,0.05216766824696818,0.03299999999998704,0.0020000000000095497,0.44547585507734067,0.026998536671493496,0.10563380281682039,0.15845070422523058,2024-02-28T23:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00813472462201048,1,0.054231497480145,0.028999999999996362,0.006000000000000227,0.37658069867500993,0.07791324800173892,0.10563380281675508,0.15845070422513263,2024-02-29T00:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008812910827288079,1,0.05875273884850049,0.025000000000005684,0.02400000000000091,0.29965639301035313,0.2876701372898845,0.1056338028170573,0.15845070422558594,2024-02-29T01:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.08270000026146818,1,0.058239436803842914,0.008000000000009777,0.16399999999998727,0.09673518711871452,1.9830713359310703,-1.000000000000136,-1.5000000000002038,2024-02-29T01:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009634025230013776,1,0.0642268348667984,0.021000000000015007,0.12899999999999068,0.230257841991552,1.4144410293755636,0.10563380281683582,0.15845070422525373,2024-02-29T01:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.09761252101029072,1,0.06874121197907246,0.012000000000000455,0.21000000000000796,0.12293504845281404,2.1513633479242458,-1.0000000000000804,-1.5000000000001206,2024-02-29T01:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011521119597034613,1,0.07680746398017435,0.03299999999998704,0.16300000000001091,0.3025674252922578,1.4944997067472936,0.10563380281697897,0.15845070422546845,2024-02-29T02:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.012462113302433409,1,0.08308075534963875,0.07200000000000273,0.13800000000000523,0.6103004858192478,1.169742597820225,0.10563380281679627,0.15845070422519442,2024-02-29T02:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013464107339160591,1,0.08976071559439504,0.057999999999992724,0.056000000000011596,0.45504394825792355,0.43935277762848607,0.10563380281691188,0.15845070422536783,2024-02-29T02:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013655470110791157,1,0.09103646740521658,0.03299999999998704,0.07600000000002183,0.25527612485518647,0.5879086511820414,0.10563380281696848,0.1584507042254527,2024-02-29T02:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01647503957445906,1,0.10983359716312238,0.09799999999998477,0.04599999999999227,0.628351308612185,0.29494041016489947,0.1056338028168418,0.1584507042252627,2024-02-29T07:45:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018673251063347607,1,0.12448834042240416,0.1290000000000191,0.0,0.729747622261653,0.0,0.10563380281682777,0.15845070422524166,2024-02-29T14:00:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.019184718405909962,1,0.12789812270598153,0.040000000000020464,0.2039999999999793,0.22024571970675258,1.1232531705037496,0.10563380281697152,0.15845070422545726,2024-02-29T14:30:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.19029242191393791,1,0.13400874782671934,0.0,0.25200000000000955,0.0,1.3242776431421686,-0.9999999999999813,-1.499999999999972,2024-02-29T14:45:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021032822059595446,1,0.14021881373057674,0.08799999999999386,0.10599999999999454,0.44196516385445156,0.5323671291883264,0.10563380281694629,0.15845070422541943,2024-02-29T15:00:00+00:00,0,1,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021457410372249797,1,0.14304940248159842,0.103999999999985,0.09000000000000341,0.5119870153189149,0.44306568633375704,0.10563380281695081,0.15845070422542623,2024-02-29T15:15:00+00:00,0,1,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.14765110882359522,1,0.10397965410111368,0.012000000000000455,0.1560000000000059,0.08127267106634779,1.0565447238625212,-1.0000000000000935,-1.5000000000001403,2024-03-01T15:00:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01610237189856889,1,0.1073491459905291,0.1529999999999916,0.0,1.003701313867364,0.0,0.10563380281683271,0.15845070422524907,2024-03-01T15:15:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01640157477876869,1,0.10934383185853411,0.07400000000001228,0.04800000000000182,0.47659456569775743,0.3091424209931004,0.10563380281682783,0.15845070422524174,2024-03-01T15:45:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.010118338785218839,1,0.06745559190146662,0.033999999999991815,0.07499999999998863,0.3549544418318957,0.7829877393351338,0.10563380281688937,0.15845070422533405,2024-03-04T00:00:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
